Date,S,r,q,sigma_hist,sigma_ml,price_bsm,price_ml,call_comp,put_comp,intrinsic,bsm_error,ml_error,improvement,vol_regime
2025-07-08,282.7799987792969,0.0441999999999999,0.0228092511063134,0.1988202969690375,0.19286320791388803,132.89370400054455,132.89195314129265,132.89195052345298,2.6178396715862003e-06,132.77999877929688,0.11370522124767035,0.11195436199577102,0.0017508592518993282,Normal
2025-07-09,283.1600036621094,0.0441999999999999,0.0187173327145609,0.19527365771163,0.1941105913509447,134.3984890147464,134.39819815321167,134.3981954190116,2.734200060637183e-06,133.16000366210938,1.2384853526370136,1.2381944911022913,0.0002908615347223531,Normal
2025-07-10,288.19000244140625,0.0441999999999999,0.0183906449047536,0.2015180873676093,0.20093462789961425,139.42801562846566,139.4278575525348,139.42785401869622,3.533838576224175e-06,138.19000244140625,1.2380131870594084,1.237855111128539,0.00015807593086947236,High
2025-07-11,286.8599853515625,0.0441,0.0184759125379741,0.2033012173967195,0.2014460971872998,138.0847992822272,138.08422000061063,138.0842155176543,4.4829563508911e-06,136.8599853515625,1.224813930664709,1.2242346490481282,0.000579281616580829,High
2025-07-14,288.70001220703125,0.0441999999999999,0.0183581564804343,0.2027028821144864,0.20275209251697984,139.93813689966984,139.93815098691843,139.9381467948134,4.192105015464616e-06,138.70001220703125,1.2381246926385927,1.23813877988718,-1.4087248587202339e-05,High
2025-07-15,286.54998779296875,0.0441999999999999,0.0184959002819055,0.2061350269751465,0.20327129967510502,137.7903162442427,137.78928600895122,137.7892801623811,5.84657012782288e-06,136.54998779296875,1.240328451273939,1.2392982159824726,0.001030235291466397,High
2025-07-16,285.82000732421875,0.0441,0.0185431385633825,0.1994115575862023,0.19556001470566056,137.04411860306968,137.04314853268096,137.04314618601455,2.346666400004265e-06,135.82000732421875,1.224111278850927,1.2231412084622093,0.0009700703887176587,Normal
2025-07-17,289.8999938964844,0.0441,0.0182821666491393,0.1941923734559545,0.19003180612458048,141.12146959345657,141.12088529220932,141.12088469463498,5.975743456370505e-07,139.89999389648438,1.2214756969721918,1.2208913957249479,0.0005843012472439568,Normal
2025-07-18,291.2699890136719,0.044,0.0181961760562679,0.1926952957889361,0.18871051236041253,142.4764891755484,142.47602206024848,142.47602165922584,4.010226322707812e-07,141.26998901367188,1.2065001618765336,1.2060330465766071,0.0004671152999264905,Normal
2025-07-21,290.9700012207031,0.0441,0.0182149361713062,0.1879301351650417,0.18622027989826637,142.19038265621094,142.19022493421218,142.190224656279,2.779331698799519e-07,140.97000122070312,1.220381435507818,1.220223713509057,0.00015772199876096238,Normal
2025-07-22,291.42999267578125,0.0441,0.0181861858188916,0.1879835005704811,0.1864131954489983,142.65026508848,142.65012339358054,142.65012312533867,2.682418804187533e-07,141.42999267578125,1.2202724126987619,1.220130717799293,0.00014169489946880276,Normal
2025-07-23,296.760009765625,0.0441,0.017859549216843,0.1929167199335193,0.18901340665161037,147.97945799937906,147.97913197156151,147.97913178057757,1.909839535641325e-07,146.760009765625,1.2194482337540649,1.2191222059365145,0.00032602781755031174,Normal
2025-07-24,296.54998779296875,0.0441999999999999,0.0178721976670594,0.1914457388276766,0.18884567087499718,147.78370084703639,147.78349407791913,147.78349388736422,1.9055491589135094e-07,146.54998779296875,1.2337130540676355,1.23350628495038,0.00020676911725558966,Normal
2025-07-25,298.6199951171875,0.0441999999999999,0.0177483091777565,0.1903258078629753,0.18647003745517668,149.85315880813505,149.85292377304054,149.8529236793961,9.364443299646784e-08,148.6199951171875,1.2331636909475492,1.2329286558530441,0.000235035094505065,Normal
2025-07-28,298.2799987792969,0.044,0.0177685396999132,0.1839264454692687,0.18423334944830982,149.4841682863413,149.4841819203068,149.48418185377753,6.652927983938353e-08,148.27999877929688,1.204169507044412,1.2041831410099348,-1.363396552278573e-05,Normal
2025-07-29,297.0400085449219,0.044,0.0178427142726077,0.1832182382709852,0.18286518037620692,148.24438576782364,148.24437004437326,148.24436998186957,6.250369389878072e-08,147.04000854492188,1.204377222901769,1.2043614994513803,1.572345038880485e-05,Normal
2025-07-30,299.6300048828125,0.0441,0.0176884821734487,0.1826986302868022,0.1829922940589225,150.84822519740678,150.84823587713734,150.84823583427513,4.2862201588785775e-08,149.6300048828125,1.2182203145942765,1.2182309943248413,-1.067973056478877e-05,Normal
2025-07-31,296.239990234375,0.0441,0.0178908998606394,0.1883183117826239,0.18930619585293823,147.45917610971506,147.45924887910795,147.459248663061,2.1604695387602825e-07,146.239990234375,1.2191858753400595,1.219258644732946,-7.276939288658468e-05,Normal
2025-08-01,289.3699951171875,0.0435,0.0183156515514113,0.2058634608907738,0.21167288582183694,140.50835163846074,140.51059651868508,140.51058487371287,1.1644972206644073e-05,139.3699951171875,1.1383565212732378,1.1406014014975767,-0.0022448802243388855,High
2025-08-04,294.260009765625,0.0435,0.0180112819415094,0.2040509639475426,0.21043291378346488,145.39579923238014,145.39754682594588,145.3975411107282,5.715217679040424e-06,144.260009765625,1.135789466755142,1.1375370603208808,-0.0017475935657387254,High
2025-08-05,291.3699951171875,0.0434,0.0181899306339637,0.2012827997708183,0.20684350517681427,142.4918719305948,142.49337165240235,142.4933664456997,5.2067026321012415e-06,141.3699951171875,1.1218768134073116,1.1233765352148453,-0.0014997218075336605,High
2025-08-06,291.3500061035156,0.0432,0.0181911786132481,0.1646046691449465,0.17376128896827667,142.44005067802348,142.44024098108451,142.44024095321453,2.786999312122214e-08,141.35000610351562,1.090044574507857,1.0902348775688893,-0.00019030306103218209,Normal
2025-08-07,286.94000244140625,0.0432,0.0184707602805651,0.1744488704498045,0.18024426430689897,138.03113668551373,138.0314823597709,138.03148216755636,1.922145425600608e-07,136.94000244140625,1.0911342441074794,1.091479918364655,-0.00034567425717568767,Normal
2025-08-08,288.760009765625,0.0432,0.0183543420860173,0.1647206761743366,0.1759466129703943,139.8505123708423,139.85083724169942,139.8508371760374,6.566203357264878e-08,138.760009765625,1.0905026052172957,1.0908274760744234,-0.0003248708571277348,Normal
2025-08-11,289.5599975585937,0.0434,0.0183036332528201,0.1640409216598325,0.17530099006828728,140.67907579243862,140.67936177433188,140.679361723941,5.039086920386155e-08,139.5599975585937,1.119078233844931,1.1193642157381873,-0.0002859818932563485,Normal
2025-08-12,292.8500061035156,0.0433,0.0180980020131076,0.1671319362967208,0.17779499218885939,143.95418989232323,143.9544598561134,143.95445980811851,4.799488268923121e-08,142.85000610351562,1.1041837888076032,1.1044537525977773,-0.00026996379017418803,Normal
2025-08-13,290.5299987792969,0.0429,0.0182425223635036,0.1674341085004311,0.1762839879413876,141.57712839700443,141.57738268590575,141.5773826326571,5.3248640920172145e-08,140.52999877929688,1.0471296177075544,1.0473839066088715,-0.00025428890131706794,Normal
2025-08-14,294.1600036621094,0.043,0.0180174052693034,0.1717926115005386,0.17835269727193728,145.22094166879796,145.2211296796882,145.22112963575466,4.3933542219285006e-08,144.16000366210938,1.0609380066885876,1.0611260175788289,-0.0001880108902412303,Normal
2025-08-15,290.489990234375,0.043,0.0182450348658272,0.1716428829845708,0.1781154776343825,141.55159153925698,141.55183312576412,141.55183305028615,7.547796802230881e-08,140.489990234375,1.0616013048819752,1.0618428913891194,-0.00024158650714412033,Normal
2025-08-18,291.5299987792969,0.0433,0.0181799472513714,0.1713013172771084,0.17757006467903463,142.6344966283813,142.63470275751266,142.63470270067356,5.683908899880468e-08,141.52999877929688,1.1044978490844244,1.104703978215781,-0.00020612913135664712,Normal
2025-08-19,290.6600036621094,0.043,0.0182343629437272,0.1715899130997552,0.17833066693741112,141.72157180258594,141.72182213984456,141.72182206337533,7.646923817607955e-08,140.66000366210938,1.0615681404765667,1.0618184777351871,-0.00025033725862044776,Normal
2025-08-20,292.239990234375,0.043,0.0181357794179688,0.1725630197052865,0.17881812488575563,143.30129211151612,143.30151127667878,143.30151121151698,6.516179604880322e-08,142.239990234375,1.0613018771411191,1.0615210423037809,-0.00021916516266173858,Normal
2025-08-21,291.4700012207031,0.0432,0.018183689497386,0.159804294333882,0.1664987519796754,142.5599781877268,142.5600512987868,142.56005129305652,5.730278132042843e-09,141.47000122070312,1.0899769670236878,1.0900500780836637,-7.31110599758722e-05,Normal
2025-08-22,296.239990234375,0.0426999999999999,0.0178908998606394,0.1704250976755296,0.17818866242860998,147.2574316770094,147.25761039619428,147.25761036524912,3.0945151882588196e-08,146.239990234375,1.0174414426344072,1.0176201618192806,-0.00017871918487344374,Normal
2025-08-25,294.8999938964844,0.0429,0.0179721943360243,0.1691164478433383,0.17804728499323283,145.94638645877814,145.94659997758313,145.94659994062098,3.69621372707003e-08,144.89999389648438,1.0463925622937609,1.0466060810987585,-0.00021351880499764775,Normal
2025-08-26,298.57000732421875,0.0428,0.0177512806711516,0.1749432314307061,0.18022048764456222,149.60150288303012,149.60163865589163,149.60163862426435,3.1627276569650506e-08,148.57000732421875,1.031495558811372,1.0316313316728838,-0.00013577286151189583,Normal
2025-08-27,299.2799987792969,0.0426,0.0177091687437103,0.1744255528610471,0.18186437586603169,150.2826186887588,150.28281196242142,150.28281192322783,3.919358693196008e-08,149.27999877929688,1.002619909461913,1.0028131831245446,-0.00019327366263155454,Normal
2025-08-28,301.07000732421875,0.0426,0.0176038790682078,0.1730397251719312,0.17982011202721115,152.07230800026377,152.07243904168038,152.07243902178365,1.9896724010888173e-08,151.07000732421875,1.0023006760450244,1.0024317174616328,-0.00013104141660846835,Normal
2025-08-29,301.4200134277344,0.0423,0.0175834376083016,0.1678150502272369,0.17525118484792623,152.3790741129809,152.37916136866102,152.3791613612531,7.4079126914903095e-09,151.42001342773438,0.9590606852465271,0.9591479409266412,-8.725568011413998e-05,Normal
2025-09-02,299.70001220703125,0.042,0.0176843502973859,0.1451886844479514,0.14504214486060296,150.61613587308813,150.616135811992,150.61613581198978,2.2029359270655382e-12,149.70001220703125,0.9161236660568761,0.9161236049607453,6.109613082116994e-08,Normal
2025-09-03,299.510009765625,0.0418,0.017695568853099,0.1345252309468584,0.14473206670381006,150.39739183900457,150.39739372164476,150.3973937216427,2.0884758772492035e-12,149.510009765625,0.8873820733795696,0.8873839560197609,-1.8826401912974688e-06,Normal
2025-09-04,303.82000732421875,0.0416,0.0174445391094476,0.1363045654147645,0.1418824400785997,154.67795714282286,154.67795764607615,154.6779576460759,2.4651805907838854e-13,153.82000732421875,0.8579498186041121,0.8579503218574018,-5.032532897075725e-07,Normal
2025-09-05,294.3800048828125,0.0407,0.0180039401864601,0.1792157552808561,0.18506898220478568,145.11028588332923,145.11060240411237,145.1106022436461,1.604662779555302e-07,144.3800048828125,0.730281000516726,0.7305975212998703,-0.0003165207831443695,Normal
2025-09-08,292.9100036621094,0.0409999999999999,0.0180942949497685,0.1712096395678723,0.1803278046142831,143.68350140531723,143.68382505589946,143.68382497071792,8.518154645102495e-08,142.91000366210938,0.7734977432078551,0.7738213937900866,-0.0003236505822314939,Normal
2025-09-09,297.8500061035156,0.0409999999999999,0.0177941913425982,0.1789175658620897,0.18303007364505194,148.62281980004738,148.62297576475822,148.6229756993976,6.536060953079149e-08,147.85000610351562,0.772813696531756,0.7729696612425982,-0.00015596471084222685,Normal
2025-09-10,300.5400085449219,0.0409,0.0176349233024254,0.1807728390209361,0.18489572294330986,151.29799895672076,151.2981502020031,151.2981501404272,6.15758894390003e-08,150.54000854492188,0.757990411798886,0.758141657081211,-0.00015124528232490775,Normal
2025-09-11,305.5599975585937,0.0408,0.0173452023901907,0.1851381129420737,0.18528035141963614,156.30284363316085,156.3028481062925,156.30284807493388,3.1358623046740726e-08,155.5599975585937,0.7428460745671543,0.7428505476987937,-4.4731316393153975e-06,Normal
2025-09-12,306.9100036621094,0.0408,0.0172689059879423,0.1816643908887288,0.1844900281685461,157.65253355029319,157.65260080042083,157.65260077841378,2.20070340448782e-08,156.91000366210938,0.7425298881838103,0.7425971383114529,-6.725012764263738e-05,Normal
2025-09-15,308.8999938964844,0.0406,0.0171576565384332,0.1787629265052201,0.1846951113919523,159.6133544174396,159.6134640164656,159.61346399934098,1.712462825990379e-08,158.89999389648438,0.7133605209552343,0.7134701199812241,-0.00010959902598983717,Normal
2025-09-16,309.19000244140625,0.0404,0.0171415633046039,0.1705296966031775,0.1797630269054975,159.87443365303713,159.87452348880683,159.87452348276196,6.044860192318004e-09,159.19000244140625,0.6844312116308799,0.6845210474005796,-8.983576969967544e-05,Normal
2025-09-17,311.75,0.0401999999999999,0.017000801924619,0.1715029546450368,0.18266754678942676,162.40524314632282,162.40535389795622,162.40535389044243,7.51380436720951e-09,161.75,0.6552431463228174,0.6553538979562177,-0.00011075163340024119,Normal
2025-09-18,313.2300109863281,0.0403,0.0169204731797916,0.170076291984045,0.18166574627674822,163.89944073214082,163.89953145320652,163.8995314483893,4.817214496153008e-09,163.23001098632812,0.6694297458126925,0.6695204668783958,-9.072106570329197e-05,Normal
2025-09-19,314.7799987792969,0.0403,0.0168371561743222,0.1700177580488554,0.18106212437896063,165.4492061586339,165.4492798598518,165.44927985653257,3.3192416766664103e-09,164.77999877929688,0.6692073793370241,0.6692810805549243,-7.370121790017947e-05,Normal
2025-09-22,312.44000244140625,0.04,0.0169632568127826,0.1730199935163697,0.1835077470479709,163.06633238200865,163.06644349669875,163.06644348858552,8.113241054385804e-09,162.44000244140625,0.6263299406024032,0.6264410552925028,-0.00011111469009961183,Normal
